step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
236,CASH_OUT,27294.42,C1000009040,30647.38,149734.56,C2000009040,65440.85,161680.5,0,0
183,DEBIT,21018.46,C1000009041,158421.04,107207.53,C2000009041,233610.51,61549.1,0,0
712,PAYMENT,29535.19,C1000009042,74114.57,80833.85,C2000009042,204621.48,137116.82,0,0
444,DEBIT,84808.4,C1000009043,142412.32,50344.17,C2000009043,263676.38,191490.26,0,0
623,CASH_OUT,38049.43,C1000009044,185256.48,24512.7,C2000009044,147093.94,97379.75,0,0
6,CASH_OUT,28673.55,C1000009045,124027.84,118958.69,C2000009045,124036.04,136935.14,0,0
236,CASH_OUT,80590.66,C1000009046,184139.8,165209.77,C2000009046,217866.79,5208.11,0,0
127,CASH_OUT,3201.71,C1000009047,47004.88,149236.62,C2000009047,80953.1,263707.51,0,0
104,DEBIT,59399.89,C1000009048,195626.76,139263.69,C2000009048,246016.47,10429.77,0,0
480,PAYMENT,87364.44,C1000009049,174569.61,185770.42,C2000009049,85793.86,122787.07,0,0
155,CASH_OUT,41014.27,C1000009050,21514.67,78903.35,C2000009050,12964.03,153292.2,0,0
257,CASH_IN,26939.12,C1000009051,82707.95,27443.51,C2000009051,165443.57,291725.41,0,0
235,PAYMENT,49175.99,C1000009052,185405.9,20389.82,C2000009052,250792.07,280549.05,0,0
500,CASH_IN,71750.54,C1000009053,15623.07,191002.42,C2000009053,207140.78,193908.02,0,0
289,DEBIT,51665.39,C1000009054,90752.55,117792.84,C2000009054,296787.67,175216.1,0,0
510,CASH_OUT,773.82,C1000009055,144718.75,162158.65,C2000009055,42218.63,109966.77,0,0
552,PAYMENT,7841.67,C1000009056,6689.46,107111.97,C2000009056,103369.91,12326.21,0,0
709,CASH_OUT,72135.63,C1000009057,150566.18,79698.88,C2000009057,113982.9,80312.16,0,0
569,CASH_OUT,40001.13,C1000009058,72240.52,40053.93,C2000009058,17444.87,254316.83,0,0
298,PAYMENT,78479.74,C1000009059,49874.36,171281.67,C2000009059,12901.4,194480.75,0,0
610,CASH_OUT,64952.5,C1000009060,115194.45,12703.05,C2000009060,8833.53,244327.85,0,0
137,CASH_OUT,58155.77,C1000009061,108866.24,180046.57,C2000009061,122663.82,251091.98,0,0
376,TRANSFER,90138.5,C1000009062,174787.86,41002.56,C2000009062,253428.27,18662.21,0,0
87,TRANSFER,2141.99,C1000009063,135200.59,1906.21,C2000009063,212893.06,101142.88,0,0
419,PAYMENT,15511.89,C1000009064,84372.87,20779.42,C2000009064,134029.02,202796.22,0,0
199,PAYMENT,62441.35,C1000009065,130027.68,176701.74,C2000009065,79205.09,255926.51,0,0
463,CASH_OUT,6592.15,C1000009066,150029.61,14741.44,C2000009066,4671.01,240429.92,0,0
437,CASH_IN,64500.6,C1000009067,187465.72,71048.12,C2000009067,52613.94,126643.84,0,0
310,PAYMENT,98412.27,C1000009068,140852.32,50063.31,C2000009068,116156.71,279630.85,0,0
596,CASH_OUT,87882.02,C1000009069,108774.47,7370.93,C2000009069,111137.2,90215.13,0,0
281,CASH_IN,59095.78,C1000009070,74596.02,106293.37,C2000009070,77808.38,112732.89,0,0
323,TRANSFER,89398.73,C1000009071,178296.73,199666.58,C2000009071,299138.77,54426.25,0,0
702,PAYMENT,11635.65,C1000009072,158503.93,170601.5,C2000009072,134214.07,68076.16,0,0
152,CASH_OUT,45474.87,C1000009073,15436.25,33778.52,C2000009073,80349.6,2613.94,0,0
302,TRANSFER,42873.32,C1000009074,139908.24,176863.2,C2000009074,122119.56,92547.22,0,0
278,DEBIT,33651.39,C1000009075,107749.92,90358.7,C2000009075,83823.98,91971.05,0,0
651,TRANSFER,30.14,C1000009076,20728.79,54650.11,C2000009076,105627.89,20182.53,0,0
688,CASH_OUT,89103.99,C1000009077,112992.18,128061.17,C2000009077,37762.63,102143.37,0,0
8,CASH_IN,77772.88,C1000009078,38501.19,43338.96,C2000009078,254.11,90414.98,0,0
235,DEBIT,65289.22,C1000009079,141628.98,175930.36,C2000009079,147487.32,239716.38,0,0
675,DEBIT,12905.39,C1000009080,55692.26,124836.84,C2000009080,146742.64,46874.0,0,0
561,DEBIT,37826.73,C1000009081,30068.79,27204.38,C2000009081,47088.52,217524.75,0,0
302,PAYMENT,92433.46,C1000009082,16394.58,114129.77,C2000009082,249803.89,38995.89,0,0
38,CASH_OUT,61696.79,C1000009083,98159.89,102074.21,C2000009083,57541.68,148870.15,0,0
136,DEBIT,60345.02,C1000009084,39926.95,94291.11,C2000009084,231056.87,220915.18,0,0
421,TRANSFER,91313.53,C1000009085,171025.57,72995.18,C2000009085,57081.16,181936.71,0,0
219,CASH_IN,55987.77,C1000009086,600.22,94841.1,C2000009086,84379.0,193763.12,0,0
348,CASH_OUT,59766.35,C1000009087,168727.76,117202.3,C2000009087,80966.03,61911.22,0,0
546,TRANSFER,34578.11,C1000009088,104218.48,146713.86,C2000009088,68876.59,248220.82,0,0
79,PAYMENT,37150.38,C1000009089,184429.11,183575.12,C2000009089,285772.2,285634.34,0,0
273,DEBIT,68563.83,C1000009090,40922.25,8876.82,C2000009090,79038.41,46310.83,0,0
161,TRANSFER,32050.32,C1000009091,20454.76,113868.8,C2000009091,145489.41,266480.15,0,0
687,CASH_OUT,55915.2,C1000009092,124991.64,150394.8,C2000009092,220552.19,119307.48,0,0
308,TRANSFER,27926.88,C1000009093,141345.48,23110.83,C2000009093,95740.07,209650.56,0,0
374,PAYMENT,16620.86,C1000009094,74517.01,182299.56,C2000009094,3510.22,152016.17,0,0
733,CASH_IN,45445.7,C1000009095,2736.03,48997.95,C2000009095,228507.18,238001.79,0,0
9,DEBIT,21752.43,C1000009096,81392.49,166666.38,C2000009096,85209.71,13584.77,0,0
444,CASH_OUT,89850.45,C1000009097,46757.38,132401.33,C2000009097,261954.57,97106.03,0,0
113,DEBIT,30368.26,C1000009098,69493.93,111909.32,C2000009098,147346.04,14246.01,0,0
205,DEBIT,59744.24,C1000009099,101350.89,173848.47,C2000009099,187322.64,282509.93,0,0
405,DEBIT,26351.55,C1000009100,140468.37,193846.9,C2000009100,285287.98,51045.32,0,0
698,TRANSFER,25809.35,C1000009101,192645.06,199426.17,C2000009101,260988.22,127369.49,0,0
197,TRANSFER,35070.1,C1000009102,28799.97,136656.2,C2000009102,237791.58,192433.84,0,0
115,CASH_IN,91588.3,C1000009103,135979.89,67826.22,C2000009103,159219.23,138450.37,0,0
121,PAYMENT,39155.86,C1000009104,46642.29,174939.85,C2000009104,50786.94,160962.7,0,0
653,CASH_OUT,82128.43,C1000009105,44140.94,130869.66,C2000009105,252313.8,61205.27,0,0
65,TRANSFER,19737.83,C1000009106,126710.82,64665.84,C2000009106,28184.12,20108.71,0,0
276,DEBIT,4826.47,C1000009107,155199.9,186472.93,C2000009107,266237.61,77216.52,0,0
239,PAYMENT,78169.98,C1000009108,195557.41,149530.08,C2000009108,229876.92,95146.95,0,0
302,CASH_OUT,54192.07,C1000009109,153766.16,90565.56,C2000009109,241036.51,124744.16,0,0
392,CASH_OUT,50377.54,C1000009110,31462.99,90898.12,C2000009110,113159.08,88785.05,0,0
522,CASH_OUT,27227.86,C1000009111,45080.53,199185.71,C2000009111,25488.56,10743.29,0,0
369,CASH_OUT,7240.98,C1000009112,152277.94,74741.82,C2000009112,218086.29,28382.39,0,0
233,CASH_IN,48291.18,C1000009113,105397.58,18816.14,C2000009113,293419.95,202145.51,0,0
195,CASH_OUT,86723.96,C1000009114,59081.6,107712.3,C2000009114,257522.29,18946.0,0,0
12,PAYMENT,12011.0,C1000009115,94356.65,176970.81,C2000009115,252416.47,13864.08,0,0
689,TRANSFER,92917.8,C1000009116,182977.6,116903.96,C2000009116,189691.97,243535.87,0,0
177,PAYMENT,27480.16,C1000009117,151119.87,158617.49,C2000009117,34880.31,12373.04,0,0
217,DEBIT,53223.31,C1000009118,90139.55,10972.94,C2000009118,258982.95,20620.01,0,0
11,CASH_IN,6660.17,C1000009119,196110.78,134678.95,C2000009119,66611.53,164853.8,0,0
446,CASH_IN,42510.41,C1000009120,158974.93,15838.82,C2000009120,79348.8,132853.33,0,0
630,DEBIT,12598.53,C1000009121,1174.18,111271.34,C2000009121,226757.39,289335.57,0,0
164,PAYMENT,4806.9,C1000009122,22473.45,99553.49,C2000009122,215071.81,281054.0,1,0
551,PAYMENT,96656.1,C1000009123,110793.76,189120.89,C2000009123,21768.8,198065.6,0,0
53,DEBIT,73012.15,C1000009124,69990.83,26492.88,C2000009124,75587.7,21560.23,0,0
218,CASH_OUT,71908.58,C1000009125,162511.75,1898.28,C2000009125,245305.72,150957.03,0,0
718,CASH_OUT,9064.06,C1000009126,179137.4,27470.95,C2000009126,284874.91,13520.03,0,0
360,TRANSFER,92935.76,C1000009127,48130.17,34141.23,C2000009127,79893.33,272381.14,0,0
385,PAYMENT,46952.16,C1000009128,152657.16,50182.29,C2000009128,228195.04,197994.9,0,0
56,PAYMENT,85229.88,C1000009129,107079.47,163017.75,C2000009129,151690.66,172168.9,0,0
118,DEBIT,1269.98,C1000009130,78393.41,75376.17,C2000009130,114018.37,128371.16,0,0
253,DEBIT,29827.67,C1000009131,157356.01,168151.52,C2000009131,269435.18,152915.06,0,0
180,CASH_OUT,99604.75,C1000009132,112984.76,54386.77,C2000009132,164461.04,120088.39,0,0
415,PAYMENT,42789.53,C1000009133,127056.81,172108.22,C2000009133,207528.18,29884.21,0,0
235,PAYMENT,88850.47,C1000009134,12450.81,1618.09,C2000009134,177733.62,198295.94,0,0
708,CASH_IN,32806.55,C1000009135,117175.94,186907.09,C2000009135,193074.22,298923.25,0,0
80,TRANSFER,52537.66,C1000009136,60142.25,149209.84,C2000009136,155184.75,33747.92,0,0
647,TRANSFER,85423.36,C1000009137,98658.85,82546.1,C2000009137,160032.64,298254.54,0,0
22,CASH_OUT,60586.0,C1000009138,44402.21,115467.0,C2000009138,255650.9,269883.71,0,0
477,PAYMENT,72521.98,C1000009139,122895.13,186603.35,C2000009139,90797.5,268255.39,0,0
440,CASH_IN,22891.03,C1000009140,29493.77,116512.06,C2000009140,220913.43,249374.84,0,0
737,PAYMENT,15597.48,C1000009141,24580.78,45713.7,C2000009141,80572.61,277066.04,0,0
570,DEBIT,23038.34,C1000009142,37682.28,114574.78,C2000009142,21218.93,73927.35,0,0
93,CASH_OUT,49309.93,C1000009143,163492.91,174289.46,C2000009143,270970.98,131145.44,0,0
192,TRANSFER,80098.47,C1000009144,6706.79,197490.0,C2000009144,123198.47,143944.47,0,0
103,PAYMENT,35405.85,C1000009145,145915.45,116816.65,C2000009145,204955.72,20394.07,0,0
396,CASH_OUT,56485.93,C1000009146,11301.52,31129.03,C2000009146,227366.05,294286.53,0,0
7,TRANSFER,80483.2,C1000009147,118371.45,154350.49,C2000009147,239103.06,206832.77,0,0
640,PAYMENT,23885.26,C1000009148,154711.69,199382.27,C2000009148,67896.84,135470.97,0,0
567,CASH_IN,88298.74,C1000009149,46214.59,94727.19,C2000009149,196702.01,297678.45,0,0
231,CASH_OUT,95308.7,C1000009150,39189.39,76746.55,C2000009150,228073.21,81659.16,0,0
574,PAYMENT,3906.62,C1000009151,57835.63,110500.13,C2000009151,35935.97,101106.17,0,0
240,TRANSFER,5920.52,C1000009152,139922.66,32953.24,C2000009152,42391.34,57256.52,0,0
90,TRANSFER,9105.06,C1000009153,50965.32,194256.68,C2000009153,109170.19,55953.49,0,0
232,CASH_IN,77679.07,C1000009154,100354.0,167666.94,C2000009154,90500.98,56544.05,0,0
457,CASH_OUT,18941.8,C1000009155,26893.22,22598.14,C2000009155,239170.34,183251.06,0,0
233,CASH_OUT,72572.34,C1000009156,92239.12,189016.3,C2000009156,192809.64,88240.31,0,0
354,PAYMENT,44133.19,C1000009157,124945.69,188563.89,C2000009157,149392.07,285518.37,0,0
333,TRANSFER,83627.14,C1000009158,14363.79,63270.95,C2000009158,31921.66,245017.79,0,0
439,TRANSFER,80857.46,C1000009159,163084.66,123828.41,C2000009159,33770.17,48361.73,0,0
375,CASH_IN,95966.66,C1000009160,187487.18,22150.86,C2000009160,155104.63,250194.21,0,0
292,CASH_IN,25111.27,C1000009161,38709.55,16838.28,C2000009161,264863.04,103697.31,0,0
345,CASH_OUT,22931.62,C1000009162,151886.55,100358.91,C2000009162,232521.96,68330.45,0,0
664,TRANSFER,3160.48,C1000009163,62693.33,9935.61,C2000009163,264470.58,234621.4,0,0
428,PAYMENT,41047.51,C1000009164,135344.92,174978.32,C2000009164,169544.09,257099.42,0,0
657,DEBIT,45911.73,C1000009165,61335.48,185619.08,C2000009165,66413.0,288134.72,0,0
130,PAYMENT,96451.74,C1000009166,172468.63,13461.28,C2000009166,9542.21,126065.75,0,0
141,CASH_IN,83080.22,C1000009167,69421.62,9456.94,C2000009167,282082.25,168633.42,0,0
415,PAYMENT,16687.5,C1000009168,169766.14,44283.56,C2000009168,142568.32,184475.16,0,0
93,TRANSFER,79850.95,C1000009169,153228.51,185991.67,C2000009169,257705.2,188311.23,0,0
626,CASH_OUT,17838.15,C1000009170,39264.78,153802.93,C2000009170,219894.32,120646.82,0,0
284,DEBIT,7785.73,C1000009171,31390.62,135299.56,C2000009171,249650.1,45705.08,0,0
655,CASH_OUT,83709.9,C1000009172,155931.18,155269.44,C2000009172,63196.02,21133.76,0,0
223,DEBIT,97596.2,C1000009173,78060.65,39895.36,C2000009173,203832.78,271796.52,0,0
463,DEBIT,8820.97,C1000009174,189878.63,51317.67,C2000009174,216808.79,109965.31,0,0
545,TRANSFER,81394.35,C1000009175,188589.65,63525.73,C2000009175,165785.22,54206.2,0,0
276,TRANSFER,85922.67,C1000009176,138696.13,121013.18,C2000009176,250569.04,295071.6,0,0
682,CASH_IN,11884.37,C1000009177,100116.07,121644.01,C2000009177,296462.1,240872.36,0,0
140,CASH_IN,28332.51,C1000009178,38993.46,41721.55,C2000009178,3161.35,294354.87,0,0
357,DEBIT,73368.73,C1000009179,176478.55,87345.43,C2000009179,136498.56,83641.69,0,0
713,CASH_IN,80774.95,C1000009180,16399.59,138003.98,C2000009180,226169.41,138974.33,0,0
23,TRANSFER,35403.87,C1000009181,74070.26,61923.86,C2000009181,217696.64,242607.89,0,0
736,CASH_IN,16001.34,C1000009182,63843.9,15095.42,C2000009182,140354.02,165567.27,0,0
270,DEBIT,64837.96,C1000009183,191685.77,39478.0,C2000009183,252646.56,106489.04,0,0
665,CASH_OUT,70199.84,C1000009184,23623.19,32947.12,C2000009184,202513.57,47527.98,0,0
333,PAYMENT,50365.75,C1000009185,178030.0,126388.56,C2000009185,164507.55,168529.56,0,0
85,CASH_IN,14502.66,C1000009186,91286.93,13709.8,C2000009186,81866.04,179516.2,0,0
621,TRANSFER,84450.23,C1000009187,9499.78,176949.92,C2000009187,110203.09,216224.37,0,0
31,CASH_OUT,64530.14,C1000009188,145773.27,16877.43,C2000009188,296716.53,237157.72,0,0
741,TRANSFER,86917.73,C1000009189,20175.85,119581.95,C2000009189,271836.44,35432.61,0,0
240,CASH_IN,93297.58,C1000009190,47400.82,185906.53,C2000009190,208694.2,188385.93,0,0
363,DEBIT,80571.73,C1000009191,159945.77,12484.59,C2000009191,257672.02,234432.38,0,0
389,PAYMENT,95866.15,C1000009192,30946.4,76620.98,C2000009192,40793.75,116701.72,0,0
653,PAYMENT,95426.23,C1000009193,65094.01,65589.16,C2000009193,80272.89,82670.18,0,0
668,CASH_OUT,61938.26,C1000009194,72199.66,68841.75,C2000009194,265546.82,143896.64,0,0
299,PAYMENT,72820.13,C1000009195,117760.51,120062.29,C2000009195,141258.64,93025.98,0,0
371,DEBIT,69943.86,C1000009196,157986.66,52420.62,C2000009196,177282.39,152956.45,0,0
99,TRANSFER,62117.41,C1000009197,46162.25,5464.59,C2000009197,265099.65,92547.92,0,0
47,DEBIT,1945.32,C1000009198,41156.58,192455.01,C2000009198,121202.71,126810.48,0,0
422,CASH_OUT,35597.11,C1000009199,44380.52,149755.2,C2000009199,144543.05,274541.5,0,0
480,CASH_OUT,10016.83,C1000009200,76322.37,27025.52,C2000009200,33652.91,274981.69,0,0
579,PAYMENT,30032.91,C1000009201,107020.63,91031.37,C2000009201,297423.95,297653.68,0,0
62,DEBIT,6865.8,C1000009202,2688.99,12544.35,C2000009202,292012.48,145837.02,0,0
109,TRANSFER,92003.95,C1000009203,156059.52,5571.27,C2000009203,88961.27,50411.64,0,0
679,DEBIT,45138.48,C1000009204,185343.24,9502.35,C2000009204,255743.0,266707.99,0,0
549,TRANSFER,18944.55,C1000009205,168703.91,151155.55,C2000009205,221120.24,179052.99,0,0
119,TRANSFER,58482.08,C1000009206,7436.9,88984.79,C2000009206,43976.3,224316.03,0,0
598,DEBIT,19653.13,C1000009207,104900.94,168879.38,C2000009207,7167.85,48778.26,0,0
382,CASH_IN,80445.99,C1000009208,162805.42,61043.02,C2000009208,4222.24,95909.45,0,0
392,DEBIT,30598.85,C1000009209,68822.89,155064.35,C2000009209,19716.61,82565.41,0,0
52,TRANSFER,31496.91,C1000009210,179407.48,15586.91,C2000009210,188217.55,167926.87,0,0
603,CASH_OUT,86996.39,C1000009211,177375.94,127021.63,C2000009211,147651.04,299152.58,0,0
289,CASH_OUT,55924.7,C1000009212,28340.9,72120.38,C2000009212,299026.67,183704.61,0,0
337,PAYMENT,88731.34,C1000009213,98726.15,55344.99,C2000009213,85961.29,171859.12,0,0
204,CASH_OUT,41294.67,C1000009214,5133.5,163021.82,C2000009214,217709.93,227724.79,0,0
238,CASH_IN,34399.33,C1000009215,56371.92,10384.42,C2000009215,116130.56,98644.55,0,0
382,TRANSFER,50625.24,C1000009216,162374.57,189906.29,C2000009216,29496.05,75957.39,0,0
667,DEBIT,6158.55,C1000009217,195028.12,157109.11,C2000009217,263143.67,251413.25,1,0
136,DEBIT,15428.54,C1000009218,182664.65,71121.85,C2000009218,120000.59,288165.47,0,0
407,CASH_IN,21959.97,C1000009219,8516.07,198266.6,C2000009219,275076.03,126422.21,0,0
508,CASH_OUT,81669.56,C1000009220,185346.11,40497.85,C2000009220,281078.22,12379.35,0,0
362,TRANSFER,73382.54,C1000009221,164529.64,80482.8,C2000009221,246043.37,53748.22,0,0
381,CASH_OUT,19338.79,C1000009222,173540.5,176975.91,C2000009222,8303.62,257094.4,0,0
576,PAYMENT,27681.99,C1000009223,182965.36,199361.42,C2000009223,289807.91,36493.43,0,0
635,CASH_OUT,94426.74,C1000009224,97635.98,47822.56,C2000009224,37249.32,228901.87,0,0
254,PAYMENT,8589.44,C1000009225,42243.66,148622.68,C2000009225,279392.8,186073.49,0,0
477,DEBIT,54750.04,C1000009226,4204.82,61145.87,C2000009226,181963.13,218019.92,0,0
114,TRANSFER,52205.48,C1000009227,4709.65,153294.53,C2000009227,113238.02,76977.16,0,0
20,PAYMENT,72573.52,C1000009228,128502.28,25056.8,C2000009228,216394.41,5498.98,0,0
528,CASH_OUT,26150.92,C1000009229,67456.02,67233.99,C2000009229,152058.29,11926.33,0,0
145,CASH_OUT,93477.92,C1000009230,99179.33,14999.92,C2000009230,238344.25,217454.9,0,0
208,DEBIT,41064.18,C1000009231,26267.04,98379.38,C2000009231,154132.29,184019.23,0,0
531,CASH_IN,28579.1,C1000009232,195102.67,140300.11,C2000009232,110672.74,252135.94,0,0
376,CASH_IN,33693.57,C1000009233,25988.6,75723.22,C2000009233,108252.56,119774.2,0,0
504,CASH_OUT,34878.75,C1000009234,88961.27,122943.39,C2000009234,106232.66,166665.4,0,0
166,CASH_IN,19900.85,C1000009235,88670.71,113817.35,C2000009235,141869.39,235051.71,0,0
550,TRANSFER,92806.11,C1000009236,1727.71,58919.3,C2000009236,33037.25,148995.18,0,0
181,CASH_IN,17495.77,C1000009237,133559.59,97355.64,C2000009237,198511.86,298004.56,0,0
617,TRANSFER,88284.44,C1000009238,107642.11,13803.81,C2000009238,102412.05,222867.52,0,0
612,CASH_OUT,40498.87,C1000009239,99499.24,91982.66,C2000009239,168462.79,204993.13,0,0
602,CASH_OUT,26934.96,C1000009240,163616.97,91637.9,C2000009240,157955.3,240459.66,0,0
444,CASH_OUT,19858.91,C1000009241,48227.44,5743.58,C2000009241,257138.42,233157.06,0,0
332,DEBIT,50439.19,C1000009242,172219.36,102774.65,C2000009242,258507.32,65908.57,0,0
503,CASH_IN,66929.16,C1000009243,172955.73,147538.73,C2000009243,296754.49,63115.18,0,0
79,PAYMENT,89823.12,C1000009244,165372.46,90450.43,C2000009244,72472.85,181822.28,0,0
585,PAYMENT,65248.13,C1000009245,68279.56,129205.1,C2000009245,10337.26,130814.46,0,0
688,CASH_OUT,48371.41,C1000009246,32511.49,106484.19,C2000009246,127471.7,261472.98,0,0
396,CASH_IN,3357.27,C1000009247,95035.42,157035.75,C2000009247,268990.83,87030.69,0,0
608,TRANSFER,91543.54,C1000009248,51968.21,102891.05,C2000009248,180075.47,99257.83,0,0
103,PAYMENT,90237.9,C1000009249,10436.31,66321.8,C2000009249,112057.41,49894.12,0,0
402,CASH_OUT,37877.91,C1000009250,55894.0,165513.75,C2000009250,231637.0,294522.59,0,0
224,PAYMENT,2913.18,C1000009251,93825.66,13524.28,C2000009251,213703.58,34813.96,0,0
518,PAYMENT,73339.62,C1000009252,22547.11,57891.25,C2000009252,214069.37,294870.0,0,0
634,PAYMENT,79170.17,C1000009253,188866.75,118296.89,C2000009253,154374.95,211917.8,0,0
236,CASH_OUT,54251.16,C1000009254,131220.24,171205.3,C2000009254,159144.25,26745.42,0,0
427,CASH_OUT,40293.47,C1000009255,27268.15,14428.37,C2000009255,166746.85,45604.62,0,0
116,DEBIT,85114.77,C1000009256,162412.84,19210.59,C2000009256,165787.64,98091.35,0,0
163,DEBIT,19259.72,C1000009257,185617.66,56477.0,C2000009257,61894.75,78103.82,0,0
226,DEBIT,43961.42,C1000009258,52556.81,68914.39,C2000009258,73735.73,291938.49,0,0
230,PAYMENT,2458.37,C1000009259,28650.55,168707.65,C2000009259,112207.48,184002.62,0,0
182,CASH_IN,16409.41,C1000009260,64495.1,191780.64,C2000009260,256640.44,22316.99,0,0
249,CASH_OUT,94083.72,C1000009261,166449.76,3445.74,C2000009261,138717.78,157621.39,0,0
318,DEBIT,57812.54,C1000009262,35018.78,3071.22,C2000009262,277895.74,269141.94,0,0
210,CASH_IN,80561.18,C1000009263,155869.32,172962.07,C2000009263,238015.38,124854.55,0,0
656,DEBIT,48655.18,C1000009264,143252.65,27123.39,C2000009264,258451.02,199839.17,0,0
392,DEBIT,83484.36,C1000009265,130273.34,67867.23,C2000009265,40244.44,231957.77,0,0
96,CASH_IN,53899.66,C1000009266,86663.5,55042.71,C2000009266,44635.96,55508.71,0,0
86,DEBIT,463.73,C1000009267,73354.06,56373.64,C2000009267,70987.89,256650.22,0,0
415,PAYMENT,89970.9,C1000009268,17051.6,65718.38,C2000009268,198786.31,134646.35,0,0
394,PAYMENT,14865.13,C1000009269,71471.16,67209.24,C2000009269,142886.1,17006.58,0,0
696,PAYMENT,45060.97,C1000009270,120368.36,124031.17,C2000009270,50944.02,263671.02,0,0
633,TRANSFER,47672.67,C1000009271,179641.84,125756.82,C2000009271,223734.77,169305.96,0,0
501,DEBIT,4733.16,C1000009272,166624.91,104578.4,C2000009272,155242.66,59496.53,0,0
604,TRANSFER,5316.51,C1000009273,6443.15,171708.32,C2000009273,219298.99,95235.01,1,0
582,CASH_OUT,76257.56,C1000009274,27772.58,169134.37,C2000009274,272841.73,170811.89,0,0
133,CASH_IN,30052.07,C1000009275,169697.6,43443.48,C2000009275,274424.36,112252.21,0,0
649,CASH_OUT,40968.72,C1000009276,187863.67,108727.91,C2000009276,90335.29,70014.61,0,0
314,TRANSFER,56415.61,C1000009277,11161.77,156767.42,C2000009277,47560.46,143793.12,0,0
699,PAYMENT,37344.88,C1000009278,140250.41,173374.87,C2000009278,130147.91,55513.72,0,0
221,DEBIT,77505.99,C1000009279,73146.62,51037.15,C2000009279,25164.23,73613.75,0,0
438,DEBIT,88447.62,C1000009280,72858.05,98820.03,C2000009280,13190.87,248020.21,0,0
46,PAYMENT,5981.19,C1000009281,128533.84,105005.46,C2000009281,293434.42,68562.37,0,0
192,DEBIT,63543.98,C1000009282,162043.22,139927.66,C2000009282,291547.3,208610.24,0,0
520,CASH_IN,31772.82,C1000009283,54967.51,66051.85,C2000009283,105534.14,75140.94,0,0
379,CASH_IN,58331.7,C1000009284,141070.87,58690.36,C2000009284,246157.31,63719.51,0,0
691,CASH_IN,48395.89,C1000009285,127175.26,141119.5,C2000009285,67027.69,75346.67,0,0
334,CASH_OUT,33374.52,C1000009286,103464.13,79867.1,C2000009286,125187.7,140489.39,0,0
39,PAYMENT,9490.62,C1000009287,120485.15,804.79,C2000009287,217935.0,43883.9,0,0
293,CASH_IN,55948.4,C1000009288,3610.68,187569.32,C2000009288,165162.86,31983.76,0,0
690,TRANSFER,11288.13,C1000009289,813.19,29929.1,C2000009289,246335.45,227022.2,0,0
162,CASH_IN,15620.45,C1000009290,110087.71,29726.82,C2000009290,294011.71,6990.5,0,0
331,CASH_OUT,98217.7,C1000009291,104821.69,163673.16,C2000009291,2705.29,115645.25,0,0
104,TRANSFER,31677.35,C1000009292,14267.04,67100.57,C2000009292,277356.19,118810.32,0,0
161,PAYMENT,58447.77,C1000009293,98405.27,65635.06,C2000009293,124034.18,267912.4,0,0
635,PAYMENT,27230.47,C1000009294,151505.76,124479.08,C2000009294,122384.75,232347.33,0,0
54,CASH_IN,86552.29,C1000009295,108240.49,11807.73,C2000009295,197.84,153203.02,0,0
34,TRANSFER,28341.19,C1000009296,103522.86,47392.35,C2000009296,250305.02,143943.9,0,0
242,TRANSFER,36694.85,C1000009297,143581.69,10654.23,C2000009297,227696.67,169680.39,0,0
113,CASH_IN,60842.67,C1000009298,34368.84,58301.93,C2000009298,268203.12,107348.35,0,0
318,CASH_IN,86999.97,C1000009299,91496.11,173986.03,C2000009299,50208.27,210233.16,0,0
23,DEBIT,81623.25,C1000009300,29609.58,181866.51,C2000009300,64533.78,205821.35,0,0
558,DEBIT,26393.35,C1000009301,104768.06,61887.34,C2000009301,91059.17,172396.4,0,0
647,CASH_IN,82957.2,C1000009302,118388.29,37517.34,C2000009302,159062.06,17307.81,0,0
118,CASH_OUT,70122.52,C1000009303,24334.66,27055.2,C2000009303,103534.9,38051.3,0,0
701,DEBIT,98982.95,C1000009304,15103.04,78883.82,C2000009304,89917.96,11782.88,0,0
643,CASH_IN,93545.41,C1000009305,33346.72,165281.26,C2000009305,54808.19,215554.72,0,0
212,TRANSFER,53318.34,C1000009306,117267.52,170532.69,C2000009306,47760.3,143279.9,0,0
418,DEBIT,74995.36,C1000009307,37923.83,9185.6,C2000009307,141881.92,286494.35,0,0
113,CASH_OUT,57022.27,C1000009308,55048.66,41845.77,C2000009308,133770.01,285698.51,0,0
44,PAYMENT,59503.59,C1000009309,140509.19,40634.05,C2000009309,235539.39,239451.25,0,0
128,TRANSFER,10159.07,C1000009310,49668.97,165686.04,C2000009310,247148.29,132914.67,0,0
158,CASH_OUT,234.55,C1000009311,79505.4,91258.46,C2000009311,210184.19,94905.12,0,0
394,CASH_OUT,4828.16,C1000009312,185769.07,73679.05,C2000009312,249360.93,60292.27,0,0
512,CASH_OUT,96663.4,C1000009313,164999.32,191321.18,C2000009313,32655.58,69748.48,0,0
45,TRANSFER,12635.56,C1000009314,51094.45,185071.46,C2000009314,137327.9,297095.54,0,0
108,CASH_OUT,4448.53,C1000009315,119515.16,88021.34,C2000009315,85935.94,159104.63,0,0
219,PAYMENT,30971.32,C1000009316,133160.88,25666.37,C2000009316,75539.21,3676.04,0,0
443,DEBIT,58822.11,C1000009317,180048.3,34200.7,C2000009317,213808.51,13287.96,0,0
